,isbn,title,author,avg_rating,count_rating,count_reviews,date_published,top_genre,genre1,genre2,genre3
2802,9781945253461,You Do Something to Me,Bella Andre,4.32,2703.0,251.0,2017-10-11,"Romance, Contemporary Romance, Contemporary, Fiction, Family, Audiobook, Adult Fiction",Romance,Contemporary Romance,Contemporary
2803,9780451494320,The Girl Who Takes an Eye for an Eye,David Lagercrantz,3.79,74543.0,5846.0,2017-01-01,"Fiction, Mystery, Thriller, Crime, Audiobook, Mystery Thriller, Suspense",Fiction,Mystery,Thriller
2804,9781476716732,Manhattan Beach,Jennifer Egan,3.62,83885.0,8787.0,2017-10-03,"Fiction, Historical Fiction, Historical, Audiobook, New York, Literary Fiction, World War II",Fiction,Historical Fiction,Historical
2805,9780399181238,Merry and Bright,Debbie Macomber,3.82,17358.0,2247.0,2017-10-03,"Christmas, Romance, Fiction, Holiday, Chick Lit, Contemporary, Audiobook",Christmas,Romance,Fiction
2806,9781501170638,Without Merit,Colleen Hoover,3.77,192846.0,17198.0,2017-10-03,"Romance, Young Adult, Contemporary, Fiction, New Adult, Audiobook, Mental Health",Romance,Young Adult,Contemporary
2807,9780316435482,Winter Solstice,Elin Hilderbrand,4.05,42451.0,2887.0,2017-10-03,"Christmas, Fiction, Romance, Holiday, Chick Lit, Audiobook, Contemporary",Christmas,Fiction,Romance
2808,9780316273978,Haunted,James Patterson,4.02,18986.0,1185.0,2017-09-18,"Mystery, Fiction, Thriller, Audiobook, Crime, Mystery Thriller, Suspense",Mystery,Fiction,Thriller
2809,9781488081026,Second Chance Girl,Susan Mallery,4.0,6022.0,653.0,2017-09-26,"Romance, Contemporary Romance, Contemporary, Fiction, Chick Lit, Audiobook, Adult",Romance,Contemporary Romance,Contemporary
2810,9780373803682,Sugar Pine Trail,RaeAnne Thayne,4.2,3825.0,430.0,2017-09-26,"Romance, Christmas, Contemporary Romance, Contemporary, Holiday, Fiction, Adult",Romance,Christmas,Contemporary Romance
2811,9780451488251,Archangel's Viper,Nalini Singh,4.25,13618.0,1166.0,2017-09-26,"Romance, Paranormal, Urban Fantasy, Paranormal Romance, Fantasy, Vampires, Angels",Romance,Paranormal,Urban Fantasy
2812,9780062468864,Immortally Yours,Lynsay Sands,4.19,5029.0,439.0,2017-09-26,"Paranormal, Romance, Paranormal Romance, Vampires, Fantasy, Fiction, Audiobook",Paranormal,Romance,Paranormal Romance
2813,9780316225977,The Late Show,Michael Connelly,4.11,81406.0,6224.0,2017-07-11,"Mystery, Fiction, Crime, Thriller, Audiobook, Mystery Thriller, Suspense",Mystery,Fiction,Crime
2814,9780316466479,Haunted,James Patterson,4.02,18986.0,1185.0,2017-09-18,"Mystery, Fiction, Thriller, Audiobook, Crime, Mystery Thriller, Suspense",Mystery,Fiction,Thriller
2815,9780399183737,To Be Where You Are,Jan Karon,4.35,9409.0,1293.0,2017-09-19,"Fiction, Christian Fiction, Christian, Audiobook, Inspirational, Adult Fiction, Contemporary",Fiction,Christian Fiction,Christian
2816,9780735225114,A Legacy of Spies,John le Carré,3.89,22232.0,2243.0,2017-09-05,"Fiction, Espionage, Thriller, Mystery, Mystery Thriller, Audiobook, Spy Thriller",Fiction,Espionage,Thriller
2817,9781460398852,Wicked Deeds,Heather Graham,4.06,2554.0,252.0,2017-09-19,"Paranormal, Mystery, Romance, Fiction, Suspense, Paranormal Romance, Romantic Suspense",Paranormal,Mystery,Romance
2818,9781250123183,Secrets in Death,J.D. Robb,4.32,22213.0,1744.0,2017-09-05,"Mystery, Romance, Fiction, Crime, Romantic Suspense, Futuristic, Suspense",Mystery,Romance,Fiction
2819,9781501132957,The Woman in Cabin 10,Ruth Ware,3.74,548857.0,38168.0,2016-06-30,"Mystery, Thriller, Fiction, Mystery Thriller, Suspense, Audiobook, Adult",Mystery,Thriller,Fiction
2820,9781501178320,Adultolescence,Gabbie Hanna,3.05,10509.0,1676.0,2017-09-09,"Poetry, Young Adult, Contemporary, Adult, Humor, Audiobook, Graphic Novels",Poetry,Young Adult,Contemporary
2821,9781501138119,Enigma,Catherine Coulter,4.15,9294.0,776.0,2017-09-12,"Mystery, Thriller, Fiction, Suspense, Crime, Mystery Thriller, Romance",Mystery,Thriller,Fiction
2822,9780399575556,The Romanov Ransom,Clive Cussler,4.09,6222.0,427.0,2017-09-12,"Adventure, Fiction, Thriller, Mystery, Action, Audiobook, Suspense",Adventure,Fiction,Thriller
2823,9781476783512,Enemy of the State,Kyle Mills,4.31,17324.0,875.0,2017-09-05,"Fiction, Thriller, Espionage, Audiobook, Spy Thriller, Action, Mystery Thriller",Fiction,Thriller,Espionage
2824,9780399163852,Y is for Yesterday,Sue Grafton,4.0,33024.0,3806.0,2017-08-22,"Mystery, Fiction, Crime, Audiobook, Mystery Thriller, Thriller, Detective",Mystery,Fiction,Crime
2825,9780345543011,Turbo Twenty-Three,Janet Evanovich,3.87,50109.0,4295.0,2016-11-15,"Mystery, Fiction, Humor, Audiobook, Romance, Chick Lit, Crime",Mystery,Fiction,Humor
2826,9780698166615,Robert B. Parker's The Hangman's Sonnet,Reed Farrel Coleman,4.05,4276.0,349.0,2017-09-12,"Mystery, Fiction, Thriller, Mystery Thriller, Crime, Audiobook, Detective",Mystery,Fiction,Thriller
2827,9781501180804,American Assassin,Vince Flynn,4.25,87228.0,4030.0,2010-10-12,"Thriller, Fiction, Espionage, Action, Mystery, Mystery Thriller, Spy Thriller",Thriller,Fiction,Espionage
2828,9780399584008,Dark Legacy,Christine Feehan,4.41,5848.0,523.0,2017-09-05,"Paranormal, Paranormal Romance, Romance, Vampires, Fantasy, Dark, Fiction",Paranormal,Paranormal Romance,Romance
2829,9780698157545,The Western Star,Craig Johnson,4.27,9630.0,1073.0,2017-09-05,"Mystery, Westerns, Fiction, Audiobook, Crime, Thriller, Mystery Thriller",Mystery,Westerns,Fiction
2830,9780062657565,Proof of Life,J.A. Jance,4.15,6114.0,612.0,2017-09-05,"Mystery, Fiction, Audiobook, Crime, Thriller, Detective, Mystery Thriller",Mystery,Fiction,Audiobook
2831,9781250066190,Glass Houses,Louise Penny,4.32,61938.0,6272.0,2017-08-29,"Mystery, Fiction, Audiobook, Mystery Thriller, Crime, Canada, Thriller",Mystery,Fiction,Audiobook
2832,9781101967683,The Whistler: A Novel,John Grisham,3.95,120510.0,7710.0,2016-10-25,"Fiction, Mystery, Thriller, Audiobook, Crime, Legal Thriller, Suspense",Fiction,Mystery,Thriller
2833,9781101883945,The Right Time: A Novel,Danielle Steel,4.22,10816.0,743.0,2017-01-01,"Romance, Fiction, Audiobook, Chick Lit, Womens Fiction, Adult, Adult Fiction",Romance,Fiction,Audiobook
2834,9781466873681,Glass Houses,Louise Penny,4.32,61938.0,6272.0,2017-08-29,"Mystery, Fiction, Audiobook, Mystery Thriller, Crime, Canada, Thriller",Mystery,Fiction,Audiobook
2835,9781101883952,The Right Time,Danielle Steel,4.22,10816.0,743.0,2017-01-01,"Romance, Fiction, Audiobook, Chick Lit, Womens Fiction, Adult, Adult Fiction",Romance,Fiction,Audiobook
2836,9781943893720,,,,,,,,,,
2837,9780735211193,My Absolute Darling,Gabriel Tallent,3.61,47586.0,7733.0,2017-04-29,"Fiction, Contemporary, Young Adult, Literary Fiction, Audiobook, Coming Of Age, Adult Fiction",Fiction,Contemporary,Young Adult
2838,9781501142970,It,Stephen King,4.25,1031722.0,33062.0,1986-09-15,"Horror, Fiction, Thriller, Fantasy, Audiobook, Classics, Mystery",Horror,Fiction,Thriller
2839,9780385543026,Camino Island,John Grisham,3.79,123618.0,10226.0,2017-06-06,"Fiction, Mystery, Thriller, Audiobook, Crime, Mystery Thriller, Suspense",Fiction,Mystery,Thriller
2840,9780316395458,The Store,James Patterson,3.29,11115.0,1514.0,2017-08-14,"Fiction, Thriller, Mystery, Audiobook, Suspense, Mystery Thriller, Adult",Fiction,Thriller,Mystery
2841,9781101883082,Lilac Girls,Martha Hall Kelly,4.29,282669.0,21868.0,2016-04-05,"Historical Fiction, Fiction, World War II, Historical, Audiobook, War, Holocaust",Historical Fiction,Fiction,World War II
2842,9781101614358,Y is for Yesterday,Sue Grafton,4.0,33024.0,3806.0,2017-08-22,"Mystery, Fiction, Crime, Audiobook, Mystery Thriller, Thriller, Detective",Mystery,Fiction,Crime
2843,9781488028441,You Say It First,Susan Mallery,3.83,9189.0,839.0,2017-08-22,"Romance, Contemporary Romance, Contemporary, Chick Lit, Fiction, Audiobook, Adult",Romance,Contemporary Romance,Contemporary
2844,9780062349071,The Duchess Deal,Tessa Dare,4.0,53386.0,7443.0,2017-08-22,"Romance, Historical Romance, Historical, Historical Fiction, Adult, Fiction, Regency",Romance,Historical Romance,Historical
2845,9781942215660,,,,,,,,,,
2846,9780316395540,The Store,James Patterson,3.29,11115.0,1514.0,2017-08-14,"Fiction, Thriller, Mystery, Audiobook, Suspense, Mystery Thriller, Adult",Fiction,Thriller,Mystery
2847,9780345543899,I Know A Secret,Tess Gerritsen,4.21,21845.0,1825.0,2017-08-15,"Mystery, Thriller, Crime, Fiction, Mystery Thriller, Suspense, Audiobook",Mystery,Thriller,Crime
2848,9781250099730,Exposed,Lisa Scottoline,4.04,9665.0,1075.0,2017-08-15,"Mystery, Fiction, Audiobook, Thriller, Mystery Thriller, Legal Thriller, Suspense",Mystery,Fiction,Audiobook
2849,9780316229258,The Stone Sky,N.K. Jemisin,4.35,121218.0,11262.0,2017-08-15,"Fantasy, Fiction, Science Fiction, Dystopia, Science Fiction Fantasy, Audiobook, Adult",Fantasy,Fiction,Science Fiction
2850,9780399181207,Any Dream Will Do,Debbie Macomber,4.0,11995.0,1286.0,2017-08-08,"Romance, Fiction, Chick Lit, Contemporary, Audiobook, Adult, Christian Fiction",Romance,Fiction,Chick Lit
2851,9780735217256,,,,,,,,,,
2852,9781501141386,The Gunslinger,Stephen King,3.93,583270.0,23115.0,1982-06-01,"Fantasy, Fiction, Horror, Science Fiction, Westerns, Audiobook, Adventure",Fantasy,Fiction,Horror
2853,9781476758787,The Last Tudor,Philippa Gregory,3.84,21694.0,1843.0,2017-08-08,"Historical Fiction, Fiction, Historical, Tudor Period, British Literature, Audiobook, Adult",Historical Fiction,Fiction,Historical
2854,9781501156007,The Lying Game,Ruth Ware,3.54,164955.0,13283.0,2017-06-15,"Mystery, Thriller, Fiction, Mystery Thriller, Audiobook, Suspense, Adult",Mystery,Thriller,Fiction
2855,9780316504836,The Medical Examiner,James Patterson,3.82,13937.0,862.0,2017-08-10,"Mystery, Fiction, Thriller, Crime, Audiobook, Mystery Thriller, Novella",Mystery,Fiction,Thriller
2856,9780062354365,House of Spies,Daniel Silva,4.3,30480.0,1890.0,2017-07-11,"Fiction, Thriller, Mystery, Espionage, Mystery Thriller, Suspense, Spy Thriller",Fiction,Thriller,Mystery
2857,9780399594618,Crime Scene,Jonathan Kellerman,3.72,8305.0,766.0,2017-08-01,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Audiobook",Mystery,Fiction,Thriller
2858,9781250123138,Echoes in Death,J.D. Robb,4.43,24298.0,1830.0,2017-02-07,"Mystery, Romance, Fiction, Crime, Romantic Suspense, Futuristic, Suspense",Mystery,Romance,Fiction
2859,9780062289285,Wildfire,Ilona Andrews,4.5,36276.0,3027.0,2017-07-25,"Urban Fantasy, Fantasy, Romance, Paranormal, Magic, Paranormal Romance, Adult",Urban Fantasy,Fantasy,Romance
2860,9781466851993,Paradise Valley,C.J. Box,4.2,11354.0,973.0,2017-07-25,"Mystery, Fiction, Thriller, Crime, Suspense, Audiobook, Mystery Thriller",Mystery,Fiction,Thriller
2861,9781478971634,The Moores Are Missing,James Patterson,3.73,3850.0,277.0,2017-07-25,"Mystery, Thriller, Fiction, Suspense, Crime, Audiobook, Mystery Thriller",Mystery,Thriller,Fiction
2862,9780316553476,Murder Games,James Patterson,4.01,20530.0,1597.0,2017-06-26,"Mystery, Thriller, Fiction, Crime, Mystery Thriller, Audiobook, Suspense",Mystery,Thriller,Fiction
2863,9781420137897,Ominous,Lisa Jackson,4.08,3051.0,221.0,2017-07-25,"Mystery, Romantic Suspense, Fiction, Mystery Thriller, Thriller, Romance, Suspense",Mystery,Romantic Suspense,Fiction
2864,9781460399989,Fatal Threat: A Novel of Romantic Suspense,Marie Force,4.55,3518.0,334.0,2017-07-25,"Romantic Suspense, Romance, Suspense, Mystery, Contemporary Romance, Contemporary, Fiction",Romantic Suspense,Romance,Suspense
2865,9781942215646,,,,,,,,,,
2866,9781501166112,The Gunslinger,Stephen King,3.93,583270.0,23115.0,1982-06-01,"Fantasy, Fiction, Horror, Science Fiction, Westerns, Audiobook, Adventure",Fantasy,Fiction,Horror
2867,9780316375207,The Identicals,Elin Hilderbrand,3.91,82385.0,5555.0,2017-06-13,"Fiction, Chick Lit, Romance, Audiobook, Contemporary, Adult, Womens Fiction",Fiction,Chick Lit,Romance
2868,9781466887343,Look Behind You: A Novel,Iris Johansen,4.13,4503.0,449.0,2017-07-18,"Mystery, Thriller, Fiction, Suspense, Crime, Mystery Thriller, Adult Fiction",Mystery,Thriller,Fiction
2869,9780316273961,Murder Games,James Patterson,4.01,20530.0,1597.0,2017-06-26,"Mystery, Thriller, Fiction, Crime, Mystery Thriller, Audiobook, Suspense",Mystery,Thriller,Fiction
2870,9781429967235,Still Life,Louise Penny,3.9,227477.0,18515.0,2005-01-01,"Mystery, Fiction, Mystery Thriller, Crime, Audiobook, Canada, Adult",Mystery,Fiction,Mystery Thriller
2871,9780399180842,A Game of Thrones,George R.R. Martin,4.44,2364576.0,60795.0,1996-08-06,"Fantasy, Fiction, Epic Fantasy, Adult, High Fantasy, Science Fiction Fantasy, Adventure",Fantasy,Fiction,Epic Fantasy
2872,9780345544087,,,,,,,,,,
2873,9780735211209,Into the Water,Paula Hawkins,3.59,366588.0,28157.0,2017-05-02,"Mystery, Fiction, Thriller, Mystery Thriller, Audiobook, Suspense, Crime",Mystery,Fiction,Thriller
2874,9781488023224,Secrets of the Tulip Sisters: A Novel,Susan Mallery,3.77,7635.0,943.0,2017-07-11,"Romance, Fiction, Chick Lit, Contemporary, Contemporary Romance, Audiobook, Family",Romance,Fiction,Chick Lit
2875,9780698190825,Wired,Julie Garwood,3.88,13705.0,1191.0,2017-07-04,"Romance, Romantic Suspense, Contemporary, Mystery, Contemporary Romance, Suspense, Fiction",Romance,Romantic Suspense,Contemporary
2876,9781476789385,Use of Force,Brad Thor,4.21,12277.0,744.0,2017-06-27,"Thriller, Fiction, Spy Thriller, Audiobook, Action, Mystery Thriller, Espionage",Thriller,Fiction,Spy Thriller
2877,9780440336051,The Hard Way,Lee Child,4.18,77729.0,3248.0,2006-05-16,"Thriller, Fiction, Mystery, Crime, Action, Suspense, Mystery Thriller",Thriller,Fiction,Mystery
2878,9780345531087,The Duchess,Danielle Steel,4.03,11099.0,941.0,2017-06-27,"Historical Fiction, Romance, Fiction, Historical, Historical Romance, Audiobook, Adult Fiction",Historical Fiction,Romance,Fiction
2879,9781101634615,Everything I Never Told You,Celeste Ng,3.85,505388.0,45196.0,2014-06-26,"Fiction, Contemporary, Mystery, Historical Fiction, Audiobook, Literary Fiction, Adult",Fiction,Contemporary,Mystery
2880,9781476738024,A Man Called Ove,Fredrik Backman,4.38,917477.0,98800.0,2012-08-27,"Fiction, Contemporary, Audiobook, Humor, Adult, Book Club, Adult Fiction",Fiction,Contemporary,Audiobook
2881,9780399593420,Seven Stones to Stand or Fall,Diana Gabaldon,4.27,14455.0,1176.0,2017-06-27,"Historical Fiction, Fiction, Fantasy, Historical, Romance, Short Stories, Time Travel",Historical Fiction,Fiction,Fantasy
2882,9781420140682,,,,,,,,,,
2883,9780525509714,Behold the Dreamers,Imbolo Mbue,3.95,76604.0,7576.0,2016-03-15,"Fiction, Africa, Contemporary, Audiobook, Literary Fiction, New York, Adult",Fiction,Africa,Contemporary
2884,9780373799398,Serenity Harbor,RaeAnne Thayne,4.13,3033.0,309.0,2017-06-27,"Romance, Contemporary Romance, Contemporary, Fiction, Audiobook, Chick Lit, Adult",Romance,Contemporary Romance,Contemporary
2885,9780062379467,The Day of the Duchess,Sarah MacLean,3.91,15171.0,2000.0,2017-06-27,"Historical Romance, Romance, Historical, Historical Fiction, Fiction, Regency, Adult",Historical Romance,Romance,Historical
2886,9781250123107,Come Sundown,Nora Roberts,4.13,36357.0,3384.0,2017-05-30,"Romance, Mystery, Romantic Suspense, Fiction, Suspense, Contemporary, Contemporary Romance",Romance,Mystery,Romantic Suspense
2887,9780553392753,Dangerous Minds,Janet Evanovich,3.67,15604.0,1399.0,2017-06-20,"Mystery, Fiction, Humor, Audiobook, Romance, Adventure, Contemporary",Mystery,Fiction,Humor
2888,9781501125515,Beach House for Rent,Mary Alice Monroe,4.08,10794.0,1028.0,2017-06-20,"Fiction, Romance, Chick Lit, Womens Fiction, Contemporary, Southern, Audiobook",Fiction,Romance,Chick Lit
2889,9780062319227,Kiss Carlo,Adriana Trigiani,3.63,7710.0,1077.0,2017-06-20,"Fiction, Historical Fiction, Romance, Historical, Audiobook, Italy, Chick Lit",Fiction,Historical Fiction,Romance
2890,9780735215863,Point of Contact,Mike Maden,4.03,6802.0,404.0,2017-06-13,"Fiction, Thriller, Action, Adventure, Mystery Thriller, Audiobook, Espionage",Fiction,Thriller,Action
2891,9780062664426,The Force,Don Winslow,4.11,24124.0,2515.0,2017-06-13,"Fiction, Crime, Thriller, Mystery, Mystery Thriller, Audiobook, Detective",Fiction,Crime,Thriller
2892,9781455586554,The Fix,David Baldacci,4.17,71120.0,4162.0,2017-04-18,"Mystery, Fiction, Thriller, Audiobook, Crime, Suspense, Mystery Thriller",Mystery,Fiction,Thriller
2893,9780062473356,Dragon Teeth,Michael Crichton,3.81,35811.0,4001.0,2017-05-22,"Historical Fiction, Fiction, Westerns, Adventure, Historical, Audiobook, Thriller",Historical Fiction,Fiction,Westerns
2894,9781455520602,See Me,Nicholas Sparks,3.99,87212.0,6739.0,2015-10-13,"Romance, Fiction, Audiobook, Chick Lit, Mystery, Contemporary, Adult",Romance,Fiction,Audiobook
2895,9780399184017,Nighthawk,Clive Cussler,4.25,6814.0,408.0,2017-05-30,"Fiction, Adventure, Thriller, Action, Suspense, Mystery, Audiobook",Fiction,Adventure,Thriller
2896,9781101987810,Silver Silence,Nalini Singh,4.26,17190.0,1734.0,2017-06-13,"Romance, Paranormal, Paranormal Romance, Fantasy, Urban Fantasy, Shapeshifters, Adult",Romance,Paranormal,Paranormal Romance
2897,9780385543057,Camino Island,John Grisham,3.79,123618.0,10226.0,2017-06-06,"Fiction, Mystery, Thriller, Audiobook, Crime, Mystery Thriller, Suspense",Fiction,Mystery,Thriller
2898,9780735217133,Indecent Exposure,Stuart Woods,3.87,5043.0,360.0,2017-06-06,"Mystery, Fiction, Suspense, Mystery Thriller, Crime, Audiobook, Thriller",Mystery,Fiction,Suspense
2899,9781451687590,Love Story,Karen Kingsbury,4.22,8833.0,549.0,2017-06-06,"Christian Fiction, Fiction, Romance, Christian, Contemporary, Inspirational, Christian Romance",Christian Fiction,Fiction,Romance
2900,9780399593574,"No Middle Name: Jack Reacher, The Complete Collected Short Stories",Lee Child,3.95,20818.0,1678.0,2017-05-16,"Fiction, Thriller, Mystery, Short Stories, Crime, Suspense, Action",Fiction,Thriller,Mystery
2901,9780399184031,Nighthawk: A Novel from the Numa Files,Clive Cussler,4.25,6814.0,408.0,2017-05-30,"Fiction, Adventure, Thriller, Action, Suspense, Mystery, Audiobook",Fiction,Adventure,Thriller
2902,9780399583964,Shadow Reaper,Christine Feehan,4.22,6919.0,572.0,2017-05-30,"Paranormal, Romance, Paranormal Romance, Fantasy, Contemporary, Urban Fantasy, Suspense",Paranormal,Romance,Paranormal Romance
2903,9780062388186,The Girl with the Make-Believe Husband,Julia Quinn,3.94,37514.0,2945.0,2017-05-30,"Romance, Historical Romance, Historical, Historical Fiction, Fiction, Adult, Regency",Romance,Historical Romance,Historical
2904,9780062289261,White Hot,Ilona Andrews,4.47,41586.0,3530.0,2017-05-30,"Urban Fantasy, Romance, Fantasy, Paranormal, Magic, Paranormal Romance, Adult",Urban Fantasy,Romance,Fantasy
2905,9780778330226,Dying Breath,Heather Graham,4.18,3114.0,278.0,2017-05-30,"Paranormal, Mystery, Romance, Romantic Suspense, Suspense, Fiction, Paranormal Romance",Paranormal,Mystery,Romance
2906,9780804178822,Night School,Lee Child,4.0,66158.0,4296.0,2016-11-07,"Thriller, Fiction, Mystery, Crime, Action, Suspense, Mystery Thriller",Thriller,Fiction,Mystery
2907,9780062410191,Just One Touch,Maya Banks,3.6,3604.0,376.0,2017-05-23,"Romance, Paranormal, Romantic Suspense, Contemporary, Suspense, Contemporary Romance, Paranormal Romance",Romance,Paranormal,Romantic Suspense
2908,9780062390783,"Same Beach, Next Year",Dorothea Benton Frank,3.58,15681.0,1334.0,2017-05-16,"Fiction, Chick Lit, Romance, Audiobook, Southern, Womens Fiction, Contemporary",Fiction,Chick Lit,Romance
2909,9780399184581,Golden Prey,John Sandford,4.3,22687.0,1825.0,2017-04-25,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Detective",Mystery,Fiction,Thriller
2910,9780399593581,No Middle Name: The Complete Collected Jack Reacher Short Stories,Lee Child,3.95,20818.0,1678.0,2017-05-16,"Fiction, Thriller, Mystery, Short Stories, Crime, Suspense, Action",Fiction,Thriller,Mystery
2911,9780316274036,16th Seduction,James Patterson,4.1,36633.0,1947.0,2017-05-01,"Mystery, Fiction, Crime, Thriller, Audiobook, Mystery Thriller, Suspense",Mystery,Fiction,Crime
2912,9780062390806,"Same Beach, Next Year",Dorothea Benton Frank,3.58,15681.0,1334.0,2017-05-16,"Fiction, Chick Lit, Romance, Audiobook, Southern, Womens Fiction, Contemporary",Fiction,Chick Lit,Romance
2913,9781455553525,Testimony,Scott Turow,3.67,6678.0,790.0,2017-05-16,"Fiction, Mystery, Thriller, Legal Thriller, Crime, Mystery Thriller, Audiobook",Fiction,Mystery,Thriller
2914,9780385531436,Full Wolf Moon,Lincoln Child,3.75,9236.0,860.0,2017-05-16,"Thriller, Mystery, Fiction, Horror, Paranormal, Suspense, Mystery Thriller",Thriller,Mystery,Fiction
2915,9780385352178,The Thirst,Jo Nesbø,4.18,38544.0,2814.0,2017-05-04,"Crime, Mystery, Thriller, Fiction, Nordic Noir, Mystery Thriller, Detective",Crime,Mystery,Thriller
2916,9781101883914,Against All Odds: A Novel,Danielle Steel,4.07,9103.0,507.0,2017-05-02,"Romance, Fiction, Chick Lit, Audiobook, Adult, Family, Contemporary",Romance,Fiction,Chick Lit
2917,9780553392975,Assassin's Fate,Robin Hobb,4.65,36293.0,3283.0,2017-05-04,"Fantasy, Fiction, Epic Fantasy, Dragons, High Fantasy, Adventure, Audiobook",Fantasy,Fiction,Epic Fantasy
2918,9780062129406,Since We Fell,Dennis Lehane,3.61,34822.0,4278.0,2017-05-09,"Fiction, Mystery, Thriller, Mystery Thriller, Audiobook, Suspense, Crime",Fiction,Mystery,Thriller
2919,9780698193628,The Girl Who Knew Too Much,Amanda Quick,3.82,10137.0,1184.0,2017-05-09,"Romance, Mystery, Historical Fiction, Historical, Historical Romance, Fiction, Romantic Suspense",Romance,Mystery,Historical Fiction
2920,9780735211216,Into the Water,Paula Hawkins,3.59,366588.0,28157.0,2017-05-02,"Mystery, Fiction, Thriller, Mystery Thriller, Audiobook, Suspense, Crime",Mystery,Fiction,Thriller
2921,9781101883921,Against All Odds,Danielle Steel,4.07,9103.0,507.0,2017-05-02,"Romance, Fiction, Chick Lit, Audiobook, Adult, Family, Contemporary",Romance,Fiction,Chick Lit
2922,9780316469746,Detective Cross,James Patterson,4.11,9305.0,548.0,2017-05-02,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Audiobook, Suspense",Mystery,Fiction,Thriller
2923,9780316438834,Private: Gold,James Patterson,3.79,5562.0,297.0,2017-05-02,"Mystery, Fiction, Thriller, Mystery Thriller, Crime, Audiobook, Suspense",Mystery,Fiction,Thriller
2924,9780316464147,The Black Book,James Patterson,4.28,34101.0,2930.0,2017-03-27,"Mystery, Fiction, Thriller, Crime, Suspense, Audiobook, Mystery Thriller",Mystery,Fiction,Thriller
2925,9780698413061,Robert B. Parker's Little White Lies,Ace Atkins,3.92,4636.0,449.0,2017-05-02,"Mystery, Fiction, Thriller, Crime, Detective, Audiobook, Mystery Thriller",Mystery,Fiction,Thriller
2926,9780425274866,Big Little Lies,Liane Moriarty,4.3,945766.0,52475.0,2014-12-25,"Fiction, Mystery, Contemporary, Chick Lit, Thriller, Audiobook, Mystery Thriller",Fiction,Mystery,Contemporary
2927,9780812989427,Anything Is Possible,Elizabeth Strout,3.78,61142.0,6936.0,2017-04-27,"Fiction, Short Stories, Literary Fiction, Audiobook, Contemporary, Novels, Adult",Fiction,Short Stories,Literary Fiction
2928,9781466887220,No Easy Target: A Novel,Iris Johansen,3.87,4017.0,502.0,2017-04-25,"Mystery, Romance, Thriller, Suspense, Fiction, Romantic Suspense, Mystery Thriller",Mystery,Romance,Thriller
2929,9781501120565,Wicked Abyss,Kresley Cole,4.36,12481.0,1140.0,2017-04-25,"Paranormal, Paranormal Romance, Romance, Fantasy, Demons, Urban Fantasy, Fae",Paranormal,Paranormal Romance,Romance
2930,9781501160783,Beartown,Fredrik Backman,4.29,366872.0,42021.0,2016-09-15,"Fiction, Contemporary, Audiobook, Sports, Adult, Literary Fiction, Adult Fiction",Fiction,Contemporary,Audiobook
2931,9781250080400,The Nightingale,Kristin Hannah,4.61,1128434.0,91114.0,2015-10-08,"Historical Fiction, Fiction, Historical, World War II, War, Audiobook, Adult",Historical Fiction,Fiction,Historical
2932,9780399574214,Fast and Loose,Stuart Woods,3.91,5140.0,337.0,2017-04-18,"Mystery, Fiction, Crime, Suspense, Thriller, Detective, Mystery Thriller",Mystery,Fiction,Crime
2933,9781460396612,Any Day Now,Robyn Carr,4.18,11451.0,823.0,2017-04-18,"Romance, Fiction, Contemporary Romance, Contemporary, Chick Lit, Audiobook, Adult",Romance,Fiction,Contemporary Romance
2934,9781501173219,All the Light We Cannot See,Anthony Doerr,4.32,1458504.0,95376.0,2014-05-06,"Historical Fiction, Fiction, Historical, War, World War II, Audiobook, Adult",Historical Fiction,Fiction,Historical
2935,9780964729230,The Shack,William Paul Young,3.81,621334.0,35060.0,2007-05-01,"Fiction, Christian, Christian Fiction, Religion, Spirituality, Faith, Inspirational",Fiction,Christian,Christian Fiction
2936,9780385350914,The Stars Are Fire,Anita Shreve,3.87,38571.0,4023.0,2017-04-18,"Historical Fiction, Fiction, Audiobook, Historical, Romance, Adult Fiction, Adult",Historical Fiction,Fiction,Audiobook
2937,9781250099587,One Perfect Lie,Lisa Scottoline,3.79,31700.0,3103.0,2017-04-11,"Mystery, Fiction, Thriller, Audiobook, Suspense, Mystery Thriller, Contemporary",Mystery,Fiction,Thriller
2938,9781501131110,"All By Myself, Alone",Mary Higgins Clark,3.67,14585.0,1373.0,2017-04-04,"Mystery, Fiction, Audiobook, Thriller, Suspense, Mystery Thriller, Crime",Mystery,Fiction,Audiobook
2939,9781455536399,The Burial Hour,Jeffery Deaver,3.87,11127.0,987.0,2017-04-11,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Audiobook",Mystery,Fiction,Thriller
2940,9780345511270,Thrawn,Timothy Zahn,4.3,42692.0,3700.0,2017-04-11,"Star Wars, Science Fiction, Fiction, Fantasy, Audiobook, Space Opera, Novels",Star Wars,Science Fiction,Fiction
2941,9781942215585,,,,,,,,,,
2942,9780062391896,Song of the Lion,Anne Hillerman,4.05,7721.0,903.0,2017-04-11,"Mystery, Fiction, Audiobook, Mystery Thriller, Westerns, Native Americans, Crime",Mystery,Fiction,Audiobook
